130,101,3
131,101,3
129,102,3
130,102,3
131,102,3
132,102,3
127,103,3
128,103,3
129,103,3
130,103,3
131,103,3
132,103,3
133,103,3
128,104,3
129,104,3
130,104,3
131,104,3
132,104,3
130,105,3
131,105,3
130,101,4
131,101,4
129,102,4
130,102,4
131,102,4
132,102,4
128,103,4
129,103,4
130,103,4
131,103,4
132,103,4
133,103,4
129,104,4
130,104,4
131,104,4
132,104,4
130,105,4
131,105,4
130,101,5
131,101,5
132,101,5
129,102,5
130,102,5
131,102,5
132,102,5
133,102,5
129,103,5
130,103,5
131,103,5
132,103,5
133,103,5
134,103,5
129,104,5
130,104,5
131,104,5
132,104,5
130,105,5
131,105,5
130,101,6
131,101,6
132,101,6
129,102,6
130,102,6
131,102,6
132,102,6
133,102,6
129,103,6
130,103,6
131,103,6
132,103,6
133,103,6
134,103,6
130,104,6
131,104,6
132,104,6
133,104,6
131,105,6
130,101,7
131,101,7
132,101,7
128,102,7
129,102,7
130,102,7
131,102,7
132,102,7
133,102,7
129,103,7
130,103,7
131,103,7
132,103,7
133,103,7
130,104,7
131,104,7
132,104,7
131,105,7
130,101,8
131,101,8
132,101,8
129,102,8
130,102,8
131,102,8
132,102,8
133,102,8
134,102,8
129,103,8
130,103,8
131,103,8
132,103,8
133,103,8
130,104,8
131,104,8
132,104,8
131,100,9
130,101,9
131,101,9
132,101,9
133,101,9
129,102,9
130,102,9
131,102,9
132,102,9
133,102,9
134,102,9
129,103,9
130,103,9
131,103,9
132,103,9
133,103,9
131,104,9
132,104,9
131,100,10
132,100,10
129,101,10
130,101,10
131,101,10
132,101,10
133,101,10
129,102,10
130,102,10
131,102,10
132,102,10
133,102,10
134,102,10
130,103,10
131,103,10
132,103,10
133,103,10
131,104,10
132,104,10
131,100,11
132,100,11
130,101,11
131,101,11
132,101,11
133,101,11
129,102,11
130,102,11
131,102,11
132,102,11
133,102,11
134,102,11
130,103,11
131,103,11
132,103,11
133,103,11
131,104,11
132,104,11
131,100,12
132,100,12
130,101,12
131,101,12
132,101,12
133,101,12
129,102,12
130,102,12
131,102,12
132,102,12
133,102,12
134,102,12
130,103,12
131,103,12
132,103,12
133,103,12
131,104,12
132,104,12
130,100,13
131,100,13
132,100,13
129,101,13
130,101,13
131,101,13
132,101,13
133,101,13
134,101,13
129,102,13
130,102,13
131,102,13
132,102,13
133,102,13
134,102,13
130,103,13
131,103,13
132,103,13
133,103,13
131,104,13
130,100,14
131,100,14
132,100,14
129,101,14
130,101,14
131,101,14
132,101,14
133,101,14
134,101,14
130,102,14
131,102,14
132,102,14
133,102,14
134,102,14
131,103,14
132,103,14
133,103,14
132,104,14
130,100,15
131,100,15
132,100,15
133,100,15
129,101,15
130,101,15
131,101,15
132,101,15
133,101,15
134,101,15
130,102,15
131,102,15
132,102,15
133,102,15
134,102,15
131,103,15
132,103,15
133,103,15
131,99,16
132,99,16
130,100,16
131,100,16
132,100,16
133,100,16
129,101,16
130,101,16
131,101,16
132,101,16
133,101,16
134,101,16
130,102,16
131,102,16
132,102,16
133,102,16
131,103,16
132,103,16
131,99,17
132,99,17
130,100,17
131,100,17
132,100,17
133,100,17
129,101,17
130,101,17
131,101,17
132,101,17
133,101,17
134,101,17
130,102,17
131,102,17
132,102,17
133,102,17
132,103,17
131,99,18
132,99,18
129,100,18
130,100,18
131,100,18
132,100,18
133,100,18
130,101,18
131,101,18
132,101,18
133,101,18
134,101,18
131,102,18
132,102,18
133,102,18
132,103,18
131,99,19
132,99,19
129,100,19
130,100,19
131,100,19
132,100,19
133,100,19
134,100,19
130,101,19
131,101,19
132,101,19
133,101,19
134,101,19
131,102,19
132,102,19
133,102,19
130,99,20
131,99,20
132,99,20
133,99,20
129,100,20
130,100,20
131,100,20
132,100,20
133,100,20
134,100,20
130,101,20
131,101,20
132,101,20
133,101,20
131,102,20
132,102,20
133,102,20
132,98,21
130,99,21
131,99,21
132,99,21
133,99,21
129,100,21
130,100,21
131,100,21
132,100,21
133,100,21
134,100,21
130,101,21
131,101,21
132,101,21
133,101,21
132,102,21
131,98,22
132,98,22
130,99,22
131,99,22
132,99,22
133,99,22
129,100,22
130,100,22
131,100,22
132,100,22
133,100,22
134,100,22
130,101,22
131,101,22
132,101,22
133,101,22
132,102,22
131,98,23
132,98,23
130,99,23
131,99,23
132,99,23
133,99,23
129,100,23
130,100,23
131,100,23
132,100,23
133,100,23
134,100,23
131,101,23
132,101,23
133,101,23
132,102,23
131,98,24
132,98,24
129,99,24
130,99,24
131,99,24
132,99,24
133,99,24
130,100,24
131,100,24
132,100,24
133,100,24
131,101,24
132,101,24
133,101,24
130,98,25
131,98,25
132,98,25
129,99,25
130,99,25
131,99,25
132,99,25
133,99,25
134,99,25
130,100,25
131,100,25
132,100,25
133,100,25
131,101,25
132,101,25
130,98,26
131,98,26
132,98,26
133,98,26
129,99,26
130,99,26
131,99,26
132,99,26
133,99,26
134,99,26
130,100,26
131,100,26
132,100,26
133,100,26
131,101,26
132,101,26
131,97,27
132,97,27
130,98,27
131,98,27
132,98,27
133,98,27
129,99,27
130,99,27
131,99,27
132,99,27
133,99,27
134,99,27
130,100,27
131,100,27
132,100,27
133,100,27
131,101,27
132,101,27
131,97,28
132,97,28
130,98,28
131,98,28
132,98,28
133,98,28
129,99,28
130,99,28
131,99,28
132,99,28
133,99,28
134,99,28
130,100,28
131,100,28
132,100,28
133,100,28
132,101,28
131,97,29
132,97,29
129,98,29
130,98,29
131,98,29
132,98,29
133,98,29
129,99,29
130,99,29
131,99,29
132,99,29
133,99,29
131,100,29
132,100,29
133,100,29
77,76,30
79,76,30
80,76,30
78,77,30
79,77,30
80,77,30
