120,96,3
115,97,3
116,97,3
117,97,3
118,97,3
119,97,3
120,97,3
121,97,3
122,97,3
116,98,3
117,98,3
118,98,3
119,98,3
122,98,3
123,98,3
117,99,3
118,99,3
123,99,3
124,99,3
125,99,3
122,100,3
123,100,3
124,100,3
125,100,3
121,101,3
122,101,3
123,101,3
124,101,3
125,101,3
126,101,3
127,101,3
121,102,3
122,102,3
123,102,3
124,102,3
125,102,3
126,102,3
127,102,3
128,102,3
122,103,3
123,103,3
124,103,3
125,103,3
126,103,3
127,103,3
128,103,3
129,103,3
104,104,3
105,104,3
123,104,3
124,104,3
125,104,3
126,104,3
127,104,3
128,104,3
129,104,3
130,104,3
105,105,3
106,105,3
107,105,3
108,105,3
124,105,3
125,105,3
126,105,3
127,105,3
128,105,3
129,105,3
130,105,3
131,105,3
132,105,3
106,106,3
107,106,3
108,106,3
109,106,3
125,106,3
126,106,3
127,106,3
128,106,3
129,106,3
130,106,3
131,106,3
132,106,3
133,106,3
107,107,3
108,107,3
126,107,3
127,107,3
128,107,3
129,107,3
130,107,3
131,107,3
132,107,3
133,107,3
134,107,3
115,108,3
116,108,3
117,108,3
127,108,3
128,108,3
129,108,3
130,108,3
131,108,3
132,108,3
133,108,3
112,109,3
113,109,3
114,109,3
116,109,3
117,109,3
118,109,3
128,109,3
129,109,3
130,109,3
131,109,3
132,109,3
135,109,3
136,109,3
116,110,3
117,110,3
118,110,3
119,110,3
120,110,3
129,110,3
130,110,3
131,110,3
134,110,3
135,110,3
136,110,3
137,110,3
115,111,3
116,111,3
117,111,3
118,111,3
119,111,3
120,111,3
121,111,3
130,111,3
132,111,3
133,111,3
134,111,3
135,111,3
136,111,3
137,111,3
138,111,3
139,111,3
112,112,3
113,112,3
114,112,3
115,112,3
116,112,3
117,112,3
118,112,3
119,112,3
120,112,3
121,112,3
122,112,3
131,112,3
132,112,3
133,112,3
134,112,3
135,112,3
136,112,3
137,112,3
138,112,3
139,112,3
140,112,3
112,113,3
113,113,3
114,113,3
115,113,3
116,113,3
117,113,3
118,113,3
119,113,3
120,113,3
121,113,3
122,113,3
123,113,3
124,113,3
132,113,3
133,113,3
134,113,3
135,113,3
136,113,3
137,113,3
138,113,3
139,113,3
140,113,3
141,113,3
112,114,3
113,114,3
114,114,3
115,114,3
116,114,3
117,114,3
118,114,3
119,114,3
120,114,3
121,114,3
122,114,3
123,114,3
124,114,3
125,114,3
129,114,3
130,114,3
131,114,3
132,114,3
133,114,3
134,114,3
135,114,3
136,114,3
137,114,3
138,114,3
139,114,3
140,114,3
141,114,3
142,114,3
113,115,3
114,115,3
115,115,3
116,115,3
117,115,3
118,115,3
119,115,3
120,115,3
121,115,3
122,115,3
123,115,3
124,115,3
128,115,3
129,115,3
130,115,3
131,115,3
132,115,3
133,115,3
134,115,3
135,115,3
136,115,3
137,115,3
138,115,3
139,115,3
140,115,3
141,115,3
142,115,3
143,115,3
114,116,3
115,116,3
116,116,3
117,116,3
118,116,3
119,116,3
120,116,3
121,116,3
122,116,3
123,116,3
126,116,3
127,116,3
128,116,3
129,116,3
130,116,3
131,116,3
132,116,3
133,116,3
134,116,3
135,116,3
136,116,3
137,116,3
138,116,3
139,116,3
140,116,3
141,116,3
142,116,3
143,116,3
144,116,3
115,117,3
116,117,3
117,117,3
118,117,3
119,117,3
120,117,3
121,117,3
125,117,3
126,117,3
127,117,3
128,117,3
129,117,3
130,117,3
131,117,3
132,117,3
133,117,3
134,117,3
135,117,3
136,117,3
137,117,3
138,117,3
139,117,3
140,117,3
141,117,3
142,117,3
143,117,3
144,117,3
116,118,3
117,118,3
119,118,3
120,118,3
124,118,3
125,118,3
126,118,3
127,118,3
128,118,3
129,118,3
130,118,3
131,118,3
132,118,3
133,118,3
134,118,3
135,118,3
136,118,3
137,118,3
138,118,3
139,118,3
140,118,3
141,118,3
142,118,3
143,118,3
123,119,3
124,119,3
125,119,3
126,119,3
127,119,3
128,119,3
129,119,3
130,119,3
131,119,3
132,119,3
133,119,3
134,119,3
135,119,3
136,119,3
137,119,3
138,119,3
139,119,3
140,119,3
141,119,3
142,119,3
143,119,3
125,120,3
126,120,3
127,120,3
128,120,3
129,120,3
130,120,3
131,120,3
132,120,3
133,120,3
134,120,3
135,120,3
136,120,3
137,120,3
138,120,3
139,120,3
140,120,3
141,120,3
142,120,3
123,121,3
124,121,3
125,121,3
126,121,3
127,121,3
128,121,3
129,121,3
130,121,3
131,121,3
132,121,3
133,121,3
134,121,3
